Course,Draw,Wins,Starts,Places,WinRate
香港中華總商會盃（讓賽）,8,0,1,1,0.0
香港中華總商會盃（讓賽）,12,0,1,0,0.0
香港交易所盃（讓賽）,1,0,1,0,0.0
香港交易所盃（讓賽）,7,0,1,0,0.0
香港交易所盃（讓賽）,10,0,1,0,0.0
香港交易所盃（讓賽）,12,0,1,0,0.0
香港大學文學院與教育學院平磅賽,1,0,1,0,0.0
香港大學文學院與教育學院平磅賽,3,0,1,0,0.0
香港大學文學院與教育學院平磅賽,4,0,1,0,0.0
香港大學文學院與教育學院平磅賽,6,0,1,0,0.0
香港大學文學院與教育學院平磅賽,7,0,1,0,0.0
香港大學校友會挑戰盃（讓賽）,2,0,1,0,0.0
香港大學歷史傳承讓賽,2,1,1,1,100.0
香港大學歷史傳承讓賽,4,0,1,1,0.0
香港廣東社團總會盃（讓賽）,1,0,1,0,0.0
香港廣東社團總會盃（讓賽）,6,0,1,0,0.0
香港廣東社團總會盃（讓賽）,7,0,1,0,0.0
香港廣東社團總會盃（讓賽）,8,0,1,0,0.0
香港會挑戰盃（讓賽）,8,0,1,0,0.0
香港測量師學會四十周年紀念盃（讓賽）,9,0,1,0,0.0
香港特區行政長官盃（讓賽）,1,0,1,1,0.0
香港特區行政長官盃（讓賽）,2,0,1,1,0.0
香港特區行政長官盃（讓賽）,3,0,1,0,0.0
香港特區行政長官盃（讓賽）,4,0,1,0,0.0
香港特區行政長官盃（讓賽）,5,0,1,0,0.0
香港特區行政長官盃（讓賽）,6,0,1,0,0.0
香港特區行政長官盃（讓賽）,7,1,1,1,100.0
香港特區行政長官盃（讓賽）,8,0,1,0,0.0
香港特區行政長官盃（讓賽）,9,0,1,0,0.0
香港特區行政長官盃（讓賽）,10,0,1,0,0.0
香港經典盃,3,0,1,0,0.0
香港賽馬會140週年紀念盃（讓賽）,5,0,1,0,0.0
香港賽馬會140週年紀念盃（讓賽）,6,0,1,0,0.0
香港賽馬會140週年紀念盃（讓賽）,11,0,1,0,0.0
香港賽馬會獎學金讓賽,3,0,1,0,0.0
香港賽馬會獎學金讓賽,12,0,1,0,0.0
香港鄉村俱樂部挑戰盃（讓賽）,1,0,1,0,0.0
香港鄉村俱樂部挑戰盃（讓賽）,2,0,1,0,0.0
香港鄉村俱樂部挑戰盃（讓賽）,3,0,1,0,0.0
香港鄉村俱樂部挑戰盃（讓賽）,4,1,1,1,100.0
香港鄉村俱樂部挑戰盃（讓賽）,5,0,1,0,0.0
香港鄉村俱樂部挑戰盃（讓賽）,6,0,1,0,0.0
香港鄉村俱樂部挑戰盃（讓賽）,7,0,1,1,0.0
香港鄉村俱樂部挑戰盃（讓賽）,8,0,1,0,0.0
香港鄉村俱樂部挑戰盃（讓賽）,9,0,1,0,0.0
香港鄉村俱樂部挑戰盃（讓賽）,11,0,1,0,0.0
馬鞍山讓賽,1,0,2,0,0.0
馬鞍山讓賽,2,0,2,1,0.0
馬鞍山讓賽,3,0,2,0,0.0
馬鞍山讓賽,4,0,2,0,0.0
馬鞍山讓賽,5,0,2,0,0.0
馬鞍山讓賽,6,0,2,0,0.0
馬鞍山讓賽,7,0,2,0,0.0
馬鞍山讓賽,8,0,2,1,0.0
馬鞍山讓賽,9,0,2,1,0.0
馬鞍山讓賽,10,0,2,1,0.0
馬鞍山讓賽,11,2,2,2,100.0
馬鞍山讓賽,12,0,2,0,0.0
馬鞍山讓賽,13,0,2,0,0.0
體操及三項鐵人1200米讓賽,2,0,1,0,0.0
體操及三項鐵人1200米讓賽,4,0,1,0,0.0
體操及三項鐵人1200米讓賽,5,0,1,0,0.0
體操及三項鐵人1200米讓賽,13,0,1,0,0.0
體育精神1200米讓賽,2,0,1,0,0.0
體育精神1200米讓賽,3,0,1,0,0.0
高地之舞讓賽,4,0,1,0,0.0
鬱金香讓賽,11,0,1,0,0.0
鬱金香讓賽,13,0,1,0,0.0
鯉魚門公眾騎術學校讓賽,11,0,1,0,0.0
鯉魚門讓賽,1,1,1,1,100.0
鯉魚門讓賽,6,0,1,1,0.0
鯉魚門讓賽,12,0,1,0,0.0
鰂魚涌讓賽,2,0,1,0,0.0
鰂魚涌讓賽,6,0,1,1,0.0
鰂魚涌讓賽,7,0,1,0,0.0
鰂魚涌讓賽,8,0,1,0,0.0
鳳凰山讓賽,1,0,1,0,0.0
鳳凰山讓賽,2,0,1,0,0.0
鳳凰山讓賽,3,0,1,0,0.0
鳳凰山讓賽,4,1,1,1,100.0
鳳凰山讓賽,5,0,1,1,0.0
鳳凰山讓賽,6,0,1,0,0.0
鳳凰山讓賽,7,0,1,1,0.0
鳳凰山讓賽,8,0,1,0,0.0
鳳凰山讓賽,9,0,1,0,0.0
鳳凰山讓賽,10,0,1,0,0.0
鳳凰山讓賽,11,0,1,0,0.0
鳳凰山讓賽,12,0,1,0,0.0
鶴咀山讓賽,12,0,1,0,0.0
鸚鵡讓賽,1,1,1,1,100.0
鸚鵡讓賽,2,0,1,1,0.0
鸚鵡讓賽,3,0,1,0,0.0
鸚鵡讓賽,4,0,1,0,0.0
鸚鵡讓賽,5,0,1,0,0.0
鸚鵡讓賽,8,0,1,1,0.0
鸚鵡讓賽,9,0,1,0,0.0
鸚鵡讓賽,10,0,1,0,0.0
鸚鵡讓賽,11,0,1,0,0.0
麗安讓賽,4,0,1,0,0.0
麗安讓賽,5,0,1,0,0.0
麗安讓賽,8,0,1,0,0.0
麗都讓賽,1,0,1,0,0.0
麗都讓賽,3,0,1,0,0.0
麗都讓賽,4,0,1,0,0.0
麗都讓賽,5,1,1,1,100.0
麗都讓賽,6,0,1,1,0.0
麗都讓賽,7,0,1,0,0.0
麗都讓賽,8,0,1,0,0.0
麗都讓賽,9,0,1,0,0.0
麗都讓賽,10,0,1,0,0.0
麗都讓賽,11,0,1,1,0.0
麗都讓賽,12,0,1,0,0.0
黃泥涌峽讓賽,7,0,1,0,0.0
黃竹坑讓賽,1,0,3,2,0.0
黃竹坑讓賽,2,0,3,0,0.0
黃竹坑讓賽,3,0,3,1,0.0
黃竹坑讓賽,4,1,3,2,33.3
黃竹坑讓賽,5,2,3,2,66.7
黃竹坑讓賽,6,0,2,0,0.0
黃竹坑讓賽,7,0,3,1,0.0
黃竹坑讓賽,8,0,2,0,0.0
黃竹坑讓賽,9,0,1,1,0.0
黃竹坑讓賽,10,0,1,0,0.0
龍崗讓賽,8,0,2,0,0.0
龍崗讓賽,11,1,2,2,50.0
龍崗讓賽,12,1,1,1,100.0
龍王讓賽,1,0,1,0,0.0
龍王讓賽,8,0,1,0,0.0
龍王讓賽,11,0,1,0,0.0
龍翔讓賽,7,0,1,0,0.0
龍翔讓賽,8,0,1,0,0.0
龍虎山讓賽,2,0,1,0,0.0
龍虎山讓賽,9,1,1,1,100.0
龍虎山讓賽,11,0,1,0,0.0
龍虎山讓賽,13,0,1,1,0.0
龍門路讓賽,6,0,1,0,0.0
